id_n,weight,Year,GROSS_INCOME,CONS_Food1,CONS_Food2,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Housing,CONS_Hhold_Goods_Services,CONS_Health,CONS_Transport,CONS_Communication,CONS_Recreation_Culture,CONS_Education,CONS_Restaurants_Hotels,CONS_Miscellaneous,CONS_Total,CONS_Other,'CONS_Food
34204,55.26,2015,12754.951175999999,428.52,0,0,650,0,0,0,0,0,0,0,0,1200,2278.52,1850,5142.24
38007,72.27,2015,19369.51612,360.4214668,0,0,420,360,0,0,384,960,0,384.99998471999993,0,0,2869.4214515199997,2508.9999847199997,4325.057602
47108,123.84,2015,38640,368.7,0,0,400,240,5100,0,5344.999992,2640,1500,0,3181.200005,0,18774.899996760003,18406.199996760002,4424.4
11701,84.25,2015,2768.720032,390.18,0,0,780,0,0,0,3489.9999959999996,0,0,3096,2578.800018,70.80000000000001,10405.78001,10015.60001,4682.16
22201,126.77,2015,24324,310.82,0,0,434,600,0,0,0,1200,0,0,1704,3410.0000004000003,7658.8200004400005,7348.000000440001,3729.84
6804,78.01,2015,125404.3594,534.34,0,92.70288000000001,2529,6000,310.79999999999995,411,7200,960,0,665.0000152800001,2786.40001,7200,28689.2429,28154.9029,6412.08
17207,114.3,2015,2073.024536,361.46,0,2790.8928,500,0,800,0,1368,0,0,0,480,0,6300.352800080001,5938.892800080001,4337.5199999999995
42305,103.73,2015,68445.62109599999,956.75,0,0,3474.9999995999997,4800,334.79999999999995,0,0,5400,0,24878.00006,21138,2703.6000000000004,63686.15006,62729.40006,11481
55510,101.38,2015,6574.168213,415.17,0,3876.24,0,0,0,0,0,0,0,60,0,0,4351.41,3936.24,4982.04
1007,86.53,2015,78295.22461199999,509.5899066,0,0,1770,2592,0,0,336,1800,300,0,2302.800018,3830.0000004000003,13440.389925000001,12930.800018400001,6115.078879
7314,67.91,2015,66001.00195,356.53,0,0,22000,20400,49200,28000,28800,21600,3600,4800,0,51600,230356.53,230000,4278.36
22914,79.86,2015,7326.719971,354.8024484,0,564.2784,1100,360,0,24,0,1200,0,139.99999812000001,0,0,3743.0808465600003,3388.278398,4257.629381
9307,90.77,2015,313383.3516,386.41,0,0,10500,0,0,3000,26400,4800,0,7350,0,1776,54212.41,53826,4636.92
1502,81.52,2015,6.216000084000001,356.53,0,0,1750,600,0,0,1536,840,0,0,1440,0,6522.529999599999,6166,4278.36
36306,80.46,2015,24147.875976000003,389.57,0,0,3000,564,2898.9999995999997,0,0,480,0,0,528,0,7860.569999599999,7471,4674.84
2405,78.63,2015,72937.23046800001,356.53,0,0,15372,3780,3551.1999996000004,170,2100,3216,60000,321,1519.199999,2062.8,92448.73,92092.2,4278.36
19309,88.57,2015,85100.08008,460.88,0,0,8660,3600,0,0,15600,3360,0,1861.9999836000002,0,3308.3999999999996,36851.27998,36390.39998,5530.5599999999995
1705,104.96,2015,16400.000976000003,747.4093395,0,0,700,1800,12072,0,0,4800,0,0,960,31546.800000000003,52626.20934,51878.8,8968.912074
20710,136.31,2015,42754.77539,473.1,0,0,870,900,144,2799.9999995999997,25600,2400,10000,2719.999969,6842.399963,3240,55989.49993,55516.39993,5677.200000000001
14807,108.81,2015,11160.51636,361.46,0,0,0,0,0,0,0,480,0,0,0,1200,2041.46,1680,4337.5199999999995
56503,72.48,2015,10616.17676,994.0898084,0,0,680,1200,0,0,0,4800,0,0,792,0,8466.089808,7472,11929.0777
23605,43.26,2015,16724.66162,329.2,0,963.3408000000001,2000,0,0,0,0,1320,0,0,0,0,4612.5408,4283.3408,3950.3999999999996
18606,78.24,2015,48192,361.46,0,0,299.00000004000003,38081.84672,0,0,0,2400,0,0,0,0,41142.306724040005,40780.846724040006,4337.5199999999995
31914,89.97,2015,3673.3132320000004,431.16,0,775.248,0,0,0,0,0,96,0,0,240,0,1542.4080000000001,1111.248,5173.92
5402,77.07,2015,122381.6016,356.53,0,0,0,2400,0,0,27518,1680,0,0,1632,0,33586.53,33230,4278.36
41414,81.27,2015,52620.66211,581.4521997,0,0,0,1200,0,0,4800,7200,0,1119.999996,0,0,14901.452195939999,14320,6977.426396
43612,59.04,2015,728580,421.87,0,0,0,4200,8400,50,72300,0,7080,0,29856,1200,123507.87,123086,5062.4400000000005
12404,88.32,2015,18000,390.18,0,0,1550,1800,0,0,24270,6000,200.00000004000003,0,1003.4399871599999,32340,67553.61999,67163.43998760001,4682.16
11102,68.7,2015,75725.70118,570.0044382,0,0,4060.7600004000005,7200,694.8,0,118428.80000399999,15600,0,1189.9999694399999,2728.799927,12000,162473.1643,161903.1599,6840.053258399999
11401,145.83,2015,42266.721684000004,390.18,0,0,350.00000004000003,3960,0,0,0,4800,0,409.9999924,96,0,10006.17999,9615.999992,4682.16
20401,91.12,2015,6135.359986,620.8943678,0,0,400,3600,3368.0000004000003,0,1152,480,3600,349.99999235999996,0,0,13570.89436,12949.99999,7450.732413600001
8615,107.58,2015,109284,425.49,0,0,3300,0,12889.36,3588,625.0000076399999,56520,3000,0,10980,802.8000000000001,92130.65000364001,91705.16,5105.88
12406,88.32,2015,91400.07422,1019.5748,0,18271.872,7800,4200,0,0,10210,12000,0,2099.999954,480,7824,63905.446750400006,62885.871950400004,12234.8976
54010,59.62,2015,29630.08008,415.17,0,155.0496,150,0,1848,0,0,480,50,0,312,1440,4850.2196,4435.0496,4982.04
39510,82.65,2015,14445.7998,1145.58996,0,537.408,0,2400,3800.0000004000003,0,0,480,0,4109.999909,0,5544,18016.997869200004,16871.407909200003,13747.07952
31004,87.66,2015,12106.25024,431.5783791,0,0,570,0,0,0,0,96,0,528,120,0,1745.578379,1314,5178.9405492000005
45907,79.07,2015,13107.70752,794.1099861,0,0,430,0,0,0,576,0,0,220.0000019,0,0,2020.109988,1226.000002,9529.319833
51008,49.12,2015,23366.72754,920.4070499,0,0,0,2400,0,0,0,2400,0,559.9999981,0,0,6280.407048,5359.999998,11044.8846
52415,77.16,2015,7125.301024799999,320.45,0,155.0496,0,0,838.8000000000001,700,0,0,0,0,0,3021.6000000000004,5035.8996,4715.4496,3845.3999999999996
46103,35.14,2015,8948.531982,409.16,0,1715.712,0,240,0,0,0,0,0,0,0,3600,5964.871999999999,5555.7119999999995,4909.92
44203,65.72,2015,36740.39941,1847.48,0,0,1158.8,21318.48013,6067.200000000001,0,0,480,700,3210.000046,0,22186.800000000003,56968.76017760001,55121.280177600005,22169.760000000002
46909,74.72,2015,38.400000576000004,409.16,0,2687.04,0,2400,0,3444,24000,2400,0,0,0,0,35340.200000000004,34931.04,4909.92
15105,64.1,2015,95037.43945,577.55,0,0,2300.0000004000003,6078,956.4000000000001,0,168,1200,0,1555.999992,0,0,12835.949992399997,12258.399992399998,6930.599999999999
13406,69.49,2015,156216,682.95,0,0,4402.799999999999,6840,622.8,4800,672,1800,0,6343.519877999999,2649.600037,5821.36,34635.02991479999,33952.07991479999,8195.400000000001
40515,54.7,2015,181537.0195,890.55,0,0,3849.9999995999997,960,2658,6000,0,4080,0,2610,1632,6494.400000000001,29174.95,28284.399999600002,10686.599999999999
15908,123.22,2015,526.6560058800001,585.8,0,3488.616,0,2640,2499.9999995999997,0,29859,0,0,0,0,9672,48745.416,48159.616,7029.599999999999
7401,75.3,2015,43200,952.8,0,1343.52,1800,2400,19728,96648,38160,8400,3000,0,8712,3600,184744.32,183791.52000000002,11433.599999999999
26610,87.15,2015,57834.65626,356,0,0,7299.999999600001,0,7305.8000004000005,0,8605.000008,4080,3960,0,0,2052,33658.800008000006,33302.800008000006,4272
43302,94.59,2015,42323.4961,412.13,0,644.8896,8000.000000399999,1440,0,240,0,1200,0,0,0,0,11937.019600399999,11524.8896,4945.5599999999995
37409,84.42,2015,210608.0156,505.2965888,0,3869.3376,1100,1800,0,743,21484.99999,3720,0,0,573.6000137,2832,36628.234194560006,36122.93761,6063.559066
56910,78.61,2015,4260.606079,740.0674466,0,0,0,0,0,0,0,480,0,99.99999617999998,0,1536,2856.067443,2115.999996,8880.809359
21109,89.38,2015,81880.97461199999,410.45,0,0,2900.0000004000003,3960,0,0,9507,1440,0,2183.000015,2400,285.6,23086.05002,22675.600015199998,4925.4
14206,86.26,2015,240831.93756000002,979.9727182,0,23257.44,18500,4080,0,0,49200,24000,0,0,5472,0,125489.41272220001,124509.44,11759.67262
29403,103.79,2015,52592.244144000004,369.86,0,2687.04,3363.9999995999997,5448,0,12706,672,3240,480,1010.0000382000001,0,15360,45336.900033800004,44967.04003,4438.32
21702,109.16,2015,78570.08203199999,410.45,0,0,5746.799999999999,999.9999847,6368.8,0,6900,2880,0,1358.000015,0,2670.7200000000003,27334.77,26924.319999119998,4925.4
27115,189.55,2015,0,356,0,0,0,0,0,0,0,0,0,0,6204,0,6560,6204,4272
1401,70.36,2015,11400,356.53,0,5550.192,2415,0,0,1620,0,3600,0,0,120,1176,14837.722,14481.192,4278.36
35107,66.39,2015,60015,582.2910443,0,0,8049.999999600001,1200,1524.9999996000001,0,9600,720,8520,0,6540,2592,39329.29104,38747,6987.492531599999
33206,70.08,2015,351.4400024,418.9858204,0,537.408,0,0,0,9600,0,0,0,0,0,960,11516.393820399999,11097.408,5027.8298448000005
3502,61.6,2015,57400.001952000006,503.45,0,0,5200,3600,0,216,5760,4800,0,0,1392,0,21471.45,20968,6041.4
27306,68.5,2015,8101.563721,356,0,9047.658,0,0,0,828,1656,1440,0,0,0,3816,17143.658,16787.658,4272
51615,21.37,2015,35315.45508,867.985724,0,0,1750,0,2352,9626,39505.00001,3120,200.00000004000003,0,0,0,57420.985732040004,56553.000008040006,10415.82869
22602,78.28,2015,19748.157720000003,354.73,0,0,1050,1200,9374.6,2700,0,2640,700,0,2014.800018,2372.3999999999996,22406.53002,22051.80002,4256.76
1307,39.04,2015,37200,356.53,0,1162.872,0,0,0,0,4704,960,0,0,7344,0,14527.402,14170.872,4278.36
37212,79.41,2015,93363.82618,389.57,0,0,6650.000000399999,9943.018468,9.600000000000001,894,1728,1200,6591.999999600001,1489.0000307999999,312,1113.6,30320.788498399997,29931.218498399998,4674.84
25306,70.83,2015,48056.00098,382.68,0,0,1239.9999996000001,240,216,4380,0,1560,0,0,1440,0,9458.68,9076,4592.16
41506,82.3,2015,13937.33203,437.85,0,0,5818.799999999999,1080,0,24,1056,360,50,3060.000046,15588,1113.6,28588.250045603996,28150.400045603998,5254.200000000001
16713,96.91,2015,94200,361.46,0,0,0,0,0,720,24000,12000,3360,0,0,0,40441.46,40080,4337.5199999999995
7307,67.91,2015,174745.9805,725.25,0,691.90884,300,10800,5150.4,8172,35040,15840,3360,9169.999969,0,25564.800000000003,114814.3588,114089.1088,8703
23809,94.06,2015,31870.52051,419,0,0,0,3156,0,0,960,0,0,1584,0,3432,9551,9132,5028
51403,69.95,2015,54965.425776000004,421.87,0,0,1700,106505.54018399998,598.8,30,17503.99999,2400,2799.9999995999997,3125.000015,0,571.6,135656.81019075998,135234.94019075998,5062.4400000000005
58010,95.46,2015,11426.61621,561.12,0,7278.525600000001,1350,0,0,0,0,2400,0,0,4800,0,16389.6456,15828.5256,6733.4400000000005
21809,84.07,2015,12790.07959,308.06,0,0,1488,0,8159.000000399999,0,0,0,500,49.9999981,1243.199982,21862.800000000003,33611.059980535996,33302.99998,3696.7200000000003
2404,78.63,2015,6000,356.53,0,0,0,240,598.8,252,0,360,0,0,1532.40001,2631.6000000000004,5971.33001,5614.8000096000005,4278.36
31002,87.66,2015,23218.545407999998,502.9918789,0,0,2120.0000004000003,3360,0,0,0,2880,0,625.0000076399999,0,1920,11407.991886939999,10905.000008039999,6035.902547
38911,99.1,2015,14585.471195999999,413.83,0,0,1600,4800,99,0,576,480,700,0,192,16704,25564.829999560003,25151,4965.96
41206,131.6,2015,214695.3516,412.13,0,0,6260.8,1920,1317.6,0,72800,12000,0,360,840,2652,98562.53000360001,98150.4,4945.5599999999995
8405,86.78,2015,83160.74414,567.3723264,0,0,5080,0,10728,48,60630.000012000004,9600,0,5395.999878,4720.8000864000005,6624,103394.17230240001,102826.79997600001,6808.467917
50402,89.98,2015,14121.9917,543.2159296,0,0,700,4776,0,0,6015,1680,0,650.0000152800001,550.8000184,0,14915.01596,14371.80003,6518.591155
515,96.64,2015,103327.0781,356.53,0,387.624,0,2040,0,0,0,1440,200.00000004000003,0,60,756,5240.154000039999,4883.624000039999,4278.36
5315,75.98,2015,651661.6876,755.1782148,0,0,20500,1149111.8654399998,0,2052,59599.99997999999,9600,6000,60799.998047999994,49060,0,1357479.042,1356723.863,9062.138577599999
1115,79.64,2015,43916.71876,356.53,0,3721.1904,2700,1200,0,0,3360,0,0,735.9999847199999,120,2208,14401.72038,14045.19038,4278.36
10103,87.37,2015,22082.72168,513.9856913,0,0,750,0,0,0,0,960,0,870,0,528,3621.985691,3108,6167.828296
24806,73.87,2015,22035.18457,382.68,0,852.7728000000001,300,435.99998471999993,0,40,0,3000,0,0,0,0,5011.452784716001,4628.772785,4592.16
53513,99.27,2015,11418.71997,439.34,0,310.0992,0,15600,1440,0,2400,480,0,687.9999847199999,960,1038,23355.439184720002,22916.099184720002,5272.08
14802,108.81,2015,17012.35986,361.46,0,0,74,0,0,90,0,0,0,720,0,746,1991.46,1630,4337.5199999999995
52615,107.34,2015,63393.498047999994,379.8,0,7849.386,1100,4920,0,0,24228,12480,2040,564.9999847199999,574.8000184,0,54136.98600312001,53757.186003120005,4557.6
28806,96.22,2015,7149.322998,740.440371,0,0,0,0,0,1800,0,240,0,639.9999847199999,0,144,3564.440356,2823.9999847199997,8885.284452
56701,74.85,2015,32688,1028.2,0,0,3140.0000004000003,10200,74.4,0,8688,18360,3360,3750.000091,5976,2040,56616.60009,55588.40009,12338.400000000001
40809,20.49,2015,61338.72070800001,748.4963912,0,4198.6848,2799.9999995999997,12432,8000.000000399999,0,21855,2400,0,483,0,7536,60453.181191200005,59704.6848,8981.956694
28413,129.76,2015,154031.0039,312.33,0,5374.08,2649.9999995999997,1200,9500,210,34588.99999,20724,650,0,2832,2400,80441.40999,80129.07999,3747.96
18115,94.98,2015,799.9999694399999,361.46,0,15504.96,0,0,0,0,0,2400,0,0,48,0,18314.42,17952.96,4337.5199999999995
29004,102.94,2015,116487.2344,312.33,0,0,2489.0000004000003,4800,17100,5016,0,4800,3999.9999995999997,425.00001528000007,0,249.99999995999997,39192.33002,38880.000015239995,3747.96
31304,87.12,2015,85999.99805,431.16,0,0,3600,2100,0,0,0,600,3360,0,0,0,10091.16,9660,5173.92
45611,53.06,2015,77935.26563,409.16,0,0,3950.0000004000003,3600,0,0,8880,1440,0,3139.999992,0,400.79999999999995,21819.95999,21410.79999,4909.92
22111,172.89,2015,85048.58203199999,317.49,0,0,0,3600,0,0,0,2400,0,0,1874.40001,0,8191.89001,7874.40001,3809.88
39709,77.09,2015,124404.7266,413.83,0,0,1600,1200,1920,0,8814.999996,6960,0,260.00000375999997,1176,15288,37632.83,37219,4965.96
30513,86.51,2015,19438.10742,536.3421187,0,2289.2496,1449.9999996000001,6750,0,99.99999999600001,0,0,0,1039.9999694399999,0,0,12165.59169,11629.24957,6436.105424400001
55009,89.08,2015,40772.71876,874.9681152,0,0,2400,600,0,150,2496,1056,6000,0,0,0,13576.96812,12702,10499.61738
40811,20.49,2015,93099,472.29,0,0,8950,0,20000,27000,0,0,0,0,0,0,56422.29,55950,5667.4800000000005
31607,85.62,2015,3954.7265628000005,431.16,0,0,70,60,72,0,480,240,0,536.0000152800001,0,624,2513.160015,2082.0000152760003,5173.92
54401,44.73,2015,34364.367192000005,1064.195766,0,3193.584,80,0,0,96,0,0,0,0,0,0,4433.779766,3369.584,12770.349192000001
46309,30.03,2015,140616,409.16,0,0,0,0,0,2298.9999995999997,10550,3600,0,0,0,0,16858.16,16449,4909.92
39307,76.75,2015,1586.83429,413.83,0,0,0,3120,240,0,0,0,0,0,0,0,3773.83,3360,4965.96
7811,156.16,2015,0,356.53,0,0,1400.0000003999999,0,13564,20,63100,4320,5000,0,2518.800018,12288,102567.33,102210.8,4278.36
9404,77.21,2015,7700.320313,386.41,0,0,1700,4032,0,0,0,4200,0,169.9999996,0,2956.8,13445.21,13058.8,4636.92
40213,77.28,2015,163794.5742,413.83,0,0,150,2400,0,2112,7440,2160,0,0,552,0,15227.83,14814,4965.96
27002,77.42,2015,308.40000912000005,356,0,0,0,4800,0,0,0,2880,0,0,0,192,8228,7872,4272
32815,138.38,2015,38740.429692000005,405.45,0,0,0,1200,0,0,14400,0,0,0,0,19440,35445.45,35040,4865.4
19111,71.12,2015,29729.55762,460.88,0,0,1299.9999996000001,2400,508.79999999999995,0,0,3960,0,0,1438.800018,21843.200004000002,31911.68002,31450.80002,5530.5599999999995
53205,52.46,2015,159207.9961,562.0312902,0,0,1150,2400,480,3363.9999995999997,25000,3360,3360,0,0,0,39676.03129,39114,6744.375482399999
2705,64.28,2015,45769.71973,356.53,0,0,1500,600,2000,0,336,480,0,49.9999981,0,0,5322.529998,4965.999998,4278.36
8710,124.05,2015,9185.541503999999,386.41,0,0,0,960,0,0,0,1200,0,0,0,0,2546.41,2160,4636.92
55515,101.38,2015,31879.505856000003,740.005602,0,0,1750,600,0,0,2400,648,0,229.99999235999996,0,0,6368.005594,5627.9999919599995,8880.067223999999
1402,70.36,2015,30602.358395999996,356.53,0,0,1100,1086,3718.7999999999997,0,0,1200,0,49.9999981,0,166.8,7678.129998,7321.599998,4278.36
34309,48.18,2015,23566.242191999998,919.3538953,0,852.7728000000001,600,0,0,0,0,0,0,0,0,6000,8372.126695300001,7452.772800000001,11032.24674
17507,122.66,2015,397196.8126,361.46,0,0,3099.9999995999997,26800.00013,19.200000000000003,5995,35070,9600,0,0,10176,120,91241.66013,90880.20012719999,4337.5199999999995
10704,73.7,2015,22910.124023999997,537.2981845,0,1860.5952,950,1800,4009.6,0,0,480,0,0,0,0,9637.493384,9100.1952,6447.578214000001
57912,29.32,2015,12529.763675999999,1048.007491,0,268.704,0,0,0,0,0,0,0,0,0,1536,2852.711491,1804.704,12576.08989
2803,68.09,2015,45066.72071,496.46,0,0,3009.9999995999997,6345.277009,2878.8,99.99999999600001,0,480,300,3309.999938,2368.800018,3092.3999999999996,22381.736965195996,21885.276965195997,5957.5199999999995
57511,92.7,2015,53275.59376,772.0454804,0,0,150,0,0,0,0,1440,0,0,0,7872,10234.04548,9462,9264.545765
31410,81.65,2015,21424.80029,3192.94331,0,0,1045,1440,0,0,672,192,0,1125.999973,0,0,7667.943283279999,4474.999973,38315.31972
19609,69.85,2015,84530.08008,894.35,0,0,16070,7800,2491.92,896,11524,7080,19000,5053.000031,6150.799995599999,1378.8000000000002,78338.87002604001,77444.52003,10732.2
18706,67.44,2015,24284.896,438.99,0,5941.2672,0,0,0,48,0,0,0,0,0,1968,8396.2572,7957.2672,5267.88
48911,76.63,2015,10491.49365,411.73,0,0,0,0,0,0,0,0,0,0,0,0,411.73,0,4940.76
2305,69.77,2015,38766.72071,356.53,0,0,1800,2400,0,3900,31500,14400,1800,6860.000062,2160,5376,70552.53006,70196.00006,4278.36
20606,86.82,2015,177907.6992,438.519998,0,0,399,10800,474.8,5053,33166,3600,3960,3195,2832,0,63918.319993640005,63479.8,5262.239976
4113,115.05,2015,25260,356.53,0,9350.8992,2000,1440,4570,1000,504,0,0,0,6024,11772,37017.429199959995,36660.8992,4278.36
18610,78.24,2015,25092.7002,361.46,0,0,1350,1800,255.60000000000002,0,2736,2640,0,551.0000152800001,0,192,9886.060015,9524.600015,4337.5199999999995
9211,66.56,2015,16266.720707999999,386.41,0,0,1000,1128,0,0,0,1440,0,1533.0000347999999,0,10848,16335.41003,15949.00003,4636.92
34813,155.19,2015,150800.0039,389.57,0,0,5396,7200,708,4452,64750,7680,42320,0,9992,360,143247.57,142858,4674.84
1703,104.96,2015,27900,356.53,0,18165.672,0,0,454.79999999999995,0,0,0,0,0,0,19426.800000000003,38403.801999999996,38047.272,4278.36
46712,71.73,2015,43056.52441,483.213254,0,0,0,600,0,500,0,240,0,2254.999992,0,0,4078.213246,3594.999992,5798.559048
59207,47.87,2015,26712.77051,547.66,0,0,650,0,720,240,480,0,30,408.99998471999993,0,1200,4276.659985,3728.999985,6571.92
43410,85.15,2015,15573.36035,772.4914085,0,0,2000,480,0,0,0,0,0,522,0,0,3774.4914089000004,3002.0000004000003,9269.896902
12605,148.71,2015,109570.00780800001,390.18,0,0,2450.0000004000003,47677.30841,0,3480,108238.00001999999,9792,3039.9999995999997,0,5760,0,180827.48842799998,180437.3084,4682.16
37202,79.41,2015,250376.3672,408.0979523,0,0,5850,508952.2392,0,1000,36312,3600,3800.0000004000003,0,4018.800018,30000,593941.1372,593533.0392,4897.175427599999
43115,57.7,2015,73998.29882,429,0,0,1440,4903.3007855999995,3912,0,34368,3024,700,7940.000112000001,0,0,56716.3009,56287.3009,5148
33413,72.98,2015,17891.761236000002,366.7701089,0,1550.496,0,0,0,0,0,1440,10000,0,120,0,13477.26611,13110.496,4401.2413068000005
17709,98.09,2015,79200,361.46,0,5374.08,7035,600,720,0,17376,4800,0,0,4248,360,40874.54,40513.08,4337.5199999999995
14108,136.88,2015,1501.980011,361.46,0,0,0,1200,0,0,0,0,0,99.99999617999998,0,0,1661.459996,1299.999996,4337.5199999999995
21309,84.6,2015,66534.29882,410.45,0,2498.9472,5600,4800,1014.3999999600001,48,2058,2760,3360,349.99999235999996,0,0,22899.79719,22489.34719,4925.4
45310,76.81,2015,27862.20118,496.34,0,2170.6944,1560,1200,0,0,0,1440,0,1024.9999694399999,0,8568,16460.03437,15963.69437,5956.08
14811,108.81,2015,183846.5976,902.1201417,0,0,1000,0,0,72,0,0,0,1203.999985,0,1200,4378.120127,3475.999985,10825.441700399999
53413,86.97,2015,5367.968994000001,439.34,0,1201.6344,150,0,0,0,0,720,0,0,0,0,2510.9744,2071.6344,5272.08
21509,80.49,2015,15489.36035,410.45,0,1317.9216000000001,580,13740,1754,132,2688,2088,0,672.9999847199999,0,4656,28039.371585080004,27628.921585080003,4925.4
54206,59.68,2015,6931.712402,415.17,0,0,0,0,0,0,0,0,0,0,0,0,415.17,0,4982.04
15115,64.1,2015,2083.359924,515.65,0,0,249.99999995999997,3600,1173.6,0,2640,0,960,480,0,2449.6,12068.849999559998,11553.199999559998,6187.799999999999
17504,122.66,2015,93600,430.598676,0,25587.4344,2550,1560,0,216,6864,2160,750,0,5224,3600,48942.03308,48511.434399599995,5167.184112
34414,83.47,2015,24787.35937,1231.117044,0,0,605,1140,0,0,0,960,0,661.9999923600001,0,0,4598.117036400001,3366.9999924000003,14773.404528000001
8501,92.78,2015,170385.36323999998,425.49,0,4805.808,3999.9999995999997,0,9710.8,2412,19900,9600,0,1140,240,28446,80680.098,80254.608,5105.88
18407,81.17,2015,37700.00098,363.9317974,0,0,4022.3199996000003,3600,7.199999999999999,0,8788.999996,1200,1100,0,0,5280,24362.45179,23998.52,4367.181569
508,96.64,2015,4457.692749600001,356.53,0,3876.24,0,5400,700,0,0,2400,0,0,0,0,12732.77,12376.24,4278.36
47115,123.84,2015,30566.358395999996,368.7,0,0,800,2400,0,0,0,3504,720,328.99999235999996,4776,0,12897.699992400001,12528.99999,4424.4
505,96.64,2015,20190.16846,670.15,0,0,4960,0,4940.8,0,0,2400,0,0,2325.600037,4802.4,20098.95004,19428.80004,8041.799999999999
13908,87.65,2015,20962.261236000002,640.1495585,0,0,2480.0000004000003,720,790.8000000000001,382.79999999999995,0,1440,0,210,96,1531.1999999999998,8290.949559,7650.8000004000005,7681.794702
37713,61.95,2015,420000,497.95,0,0,5580,3900,1968,5280,17616,14400,6000,0,9216,1272,65729.95,65232,5975.4
53706,47.28,2015,35462.581055999995,675.15,0,0,2900.0000004000003,0,4462.799999999999,5292,3120,2040,0,1310.0000375999998,0,2611.2,22411.15004,21736.00004,8101.799999999999
40110,74.34,2015,133378.3594,413.83,0,188.0928,0,0,0,10788,1070.4,480,0,0,0,0,12940.3228,12526.4928,4965.96
6909,215.09,2015,721566.7031,2013.386479,0,0,26500,8040,25210.800000000003,10272,22600,9600,8184,59999.99854,9597.600037,0,182017.78504420002,180004.3986,24160.63775
11910,51.46,2015,101926.0781,390.18,0,4651.488,1350,774,0,74,1680,4200,0,3956.0000376000003,72,5328,22475.66804,22085.48804,4682.16
6806,78.01,2015,11484.36035,539.9973243,0,0,1400.0000003999999,3000,0,86,9600,2400,0,1803.9999384000002,2160,15813.599999999999,36803.59726310399,36263.59993880399,6479.967891599999
26810,110.34,2015,193568.7187,405.0203502,0,0,760,3120,0,0,155.0000038,1560,0,1122,3097.2000731999997,816,11035.220427119999,10630.200076919999,4860.244202
54310,82.9,2015,2884.359924,415.17,0,0,200.00000004000003,0,0,0,0,480,0,70.0000019,0,2108.3999999999996,3273.5700019439996,2858.4000019439995,4982.04
44101,79.07,2015,196345.7695,390.09,0,0,3500.0000004000003,1560,95,6267.999999600001,45310,240,30000,0,0,8244,95607.09,95217,4681.08
4310,87.79,2015,30200.000976000003,356.53,0,0,1600,1200,5100,0,0,1200,0,0,1224,0,10680.529999600001,10324,4278.36
56010,82.11,2015,11680.37256,415.17,0,1209.168,1755,360,0,0,0,960,300,429.999999,0,240,5669.337998999999,5254.167998999999,4982.04
48405,187.07,2015,290766.7266,859.9724512,0,0,2499.9999995999997,2400,0,1200,19839.99998,6000,5160,0,16800,0,54759.97243,53899.99998,10319.66941
58314,66.22,2015,6481.153565,561.12,0,0,0,600,0,0,0,480,99.99999999600001,0,0,912,2653.12,2092,6733.4400000000005
25406,66.9,2015,140323.9922,712.37,0,8061.12,14473.560000000001,0,16086.4,2975.8,28800,17760,3360,0,19966.79993,23183.36,135379.40992759998,134667.03992759998,8548.44
18406,81.17,2015,462137.8594,1331.475282,0,0,6027.519999599999,10200,1800,7941,17382,9600,2499.9999995999997,9019.999694,1824,0,67625.99498,66294.51969,15977.70338
53701,47.28,2015,34492.49414,415.17,0,0,4300,0,1968,24,0,2880,0,4655.000015,312,0,14554.17001,14139.00001,4982.04
1111,79.64,2015,66000,492.2,0,0,0,3780,480,360,1296,0,0,0,5016,928.8000000000001,12353,11860.8,5906.4
25809,50.64,2015,10988.159912399999,319.88,0,15504.96,700,0,0,60,0,14400,0,0,0,1824,32808.84,32488.96,3838.56
40309,171.48,2015,273115.8516,413.83,0,0,6239.52,2400,2776.4,3912,214419,2880,8000.000000399999,6274.9998780000005,0,7022.400000000001,254338.14987879997,253924.3199,4965.96
19004,56.69,2015,142640.0039,846.9,0,19457.2656,16500,2840.0000615999998,7414.799999999999,2340,34355,0,5360,0,0,76296,165409.9657,164563.0657,10162.8
51314,91.13,2015,3443.3854980000006,476.8986021,0,775.248,99.99999999600001,360,0,0,0,240,0,19.99999952,0,336,2308.146602,1831.2479995200001,5722.783225
12012,72.26,2015,185408.2969,718.0000184,0,0,2000,3600,9600,96,70240,5520,0,2439.9999384000002,4476,13800,112490,111771.9999,8616.000221
2606,46.85,2015,25200,356.53,0,0,0,300,0,0,0,1200,0,0,600,1440,3896.5299999999997,3540,4278.36
48506,86.21,2015,171055.3594,493.32,0,9902.112000000001,9200,5340,10104.4,4980,45016,14000.00006,680,639.9999847199999,6500.000000399999,3203.1999996000004,110059.03204476001,109565.712,5919.84
18510,86.28,2015,34850.00098,361.46,0,0,1120,0,0,84,4800,2400,0,0,0,600,9365.46,9004,4337.5199999999995
49604,83.27,2015,0,0,0,,,,,,,,,,,,,,0
6202,110.38,2015,518730.7031,506.1611659,0,0,200.00000004000003,40800,18000,14400,48000,0,8400,96750,33600,0,260656.1612,260150,6073.933991
59401,70.49,2015,60154.42382,431.08,0,0,5020,0,360,3483.9999995999997,960,0,0,850.0000305600001,0,205.79999999999998,11310.88003,10879.80003,5172.96
