,weight,CONS_Total,vatax,table_row
12117,1090.7787796066118,924569.6170012299,60499.96831993158,59
11160,4800.865898653466,924630.9291250125,47988.34716181125,59
2926,3422.676164229016,924650.1165711356,56255.12558690659,59
5699,1324.2290027865074,924667.2457092253,52368.48160001449,59
12988,2305.327641308141,924700.5695311463,54685.39281572799,59
13815,2305.327641308141,924833.8758571326,45298.706559624196,59
4615,7771.828984570042,924851.7279453243,52007.14529476952,59
5510,4547.623721098905,924870.2960951452,60445.08916333553,59
8690,814.1182794629115,924878.8320028469,64860.76746610726,59
2989,6939.214439708846,925018.6640962162,73978.65238825262,59
10701,1640.3388453222326,925018.8484532079,66745.90918635417,59
11675,1079.7404360090336,925031.4599033368,59859.802931659055,59
13734,541.1050437126495,925112.648559666,67001.39013812777,59
1453,598.8518860416053,925188.2027234759,42570.358431323315,59
12199,1090.7787166663138,925199.8727000358,58098.0815769022,59
7666,3272.1324122540395,925259.4038994813,42368.67181084394,59
12286,1090.7787166663138,925418.4914541743,63520.01937734154,59
9250,1640.3388453222326,925489.792863107,68942.94057019218,59
2797,6939.214439708846,925576.6017378245,55432.59975738869,59
11850,1079.74056188963,925678.6424377755,76952.87279869865,59
6537,4547.623343457116,925719.3889126817,71493.65785345546,59
13836,517.700819750281,925943.7621107835,49273.10816215721,59
9798,5442.816405570072,925976.0693298536,41341.394560087596,59
7399,3272.1324122540395,926046.9751780116,35905.00225867906,59
8680,814.1182794629115,926114.37645214,52599.12669223134,59
13930,517.7008952786388,926128.9388874114,37114.58747179862,59
8714,3272.132160492847,926389.759377795,28891.373432789213,59
3827,7771.830243376004,926510.9408703332,72662.20981787595,59
1367,2307.802957351234,926533.3465093791,80198.40428798333,59
8683,814.1182794629115,926587.3337540085,71539.42835350342,59
9004,1640.3389712028288,926869.1304196441,71760.32324466475,59
12047,1079.7404360090336,927023.5320616122,68296.67176628007,59
12200,1090.7787166663138,927072.9218366422,66917.09199159981,59
11620,4800.8665280564455,927106.4676496309,56522.503078201386,59
10571,1640.3388453222326,927136.4197749647,70855.4144863027,59
10907,4800.8665280564455,927138.7959814358,73576.75042211646,59
9136,1640.3389712028288,927167.1049910262,60516.93469387475,59
3276,6939.214439708846,927259.3515043976,50513.119385430444,59
470,602.4972370499821,927333.6849570507,60205.82163858575,59
529,602.4972370499821,927353.3843070536,68964.0155813276,59
1423,2307.8033349930224,927485.3624930133,68955.5953000515,60
4564,7785.998859758548,927496.814046571,48165.485771811946,60
13293,517.700819750281,927531.9761155158,67374.22432198715,60
5644,1324.2290027865074,927628.9747335915,42396.8473572145,60
12929,2305.327641308141,927798.909259552,43233.19688696141,60
13700,2305.327641308141,927894.0621965196,55118.686444687424,60
860,2307.802957351234,928025.1561264587,36178.001081029615,60
10234,5442.816405570072,928133.686908466,59480.14698499479,60
9922,1640.3389712028288,928142.4143326542,59373.62565839911,60
1177,2307.802957351234,928518.5491323725,62231.31156228503,60
11066,1079.74056188963,928627.3269169515,60138.159042896325,60
6172,1324.229128667104,928674.2287675305,55275.14313561591,60
4763,7785.998859758548,928697.3933436158,50149.35376216669,60
7710,814.1182794629115,928742.1800095115,52694.58866361424,60
8625,814.1182794629115,928838.0272698167,64137.82510842396,60
12194,1090.7787166663138,928851.6661074526,56236.508036571344,60
2700,6939.214439708846,928879.1227700952,51979.097615829414,60
6765,4547.623343457116,929025.0332745685,57658.53298369653,60
8197,3272.132160492847,929158.1927187636,40247.095846429394,60
10501,1526.2924098784906,929418.6211327893,64279.30290117185,60
11064,1079.74056188963,929455.7950197788,63160.00697241799,60
6529,1248.2979530571736,929525.8363576231,60862.93797209011,60
3447,3422.676164229016,929610.3219762705,52131.012788609936,60
9115,5442.816405570072,929670.1502947512,45401.97647137227,60
2959,2950.229418801961,929707.8987312003,85349.5301158668,60
8465,814.1182794629115,929797.3709379914,55512.31647233274,60
1200,598.8518860416053,929798.6596470592,64909.946125533555,60
13068,2305.327641308141,929981.2464536324,46484.92840597867,60
8163,772.3876030264923,929988.1750547464,40679.63769263506,60
1237,2307.802957351234,930118.3185617477,52102.46603918453,60
10340,5442.816405570072,930179.0722449337,43119.40820446454,60
6248,4547.623721098905,930276.763551781,48793.428488422986,60
355,598.8518860416053,930277.5546759586,51328.3093808109,60
9356,1640.3389712028288,930346.6992870761,41469.55583566952,60
13720,541.1050437126495,930366.9087510849,61440.48414550942,60
7560,3272.132160492847,930589.9162755496,51988.22930089262,60
7392,3272.132160492847,930687.4590228789,42031.273010391815,60
5561,4547.623343457116,930741.3120269806,76515.01271865056,60
3037,6939.214439708846,930753.8257500054,58320.19548902045,60
8849,814.1182794629115,930757.0135150749,63977.9968144977,60
6355,1248.2979530571736,930767.559092973,74788.78051077966,60
10835,1079.7404360090336,930973.1962511004,56793.20959139858,60
6990,4547.623721098905,931014.7214332153,43440.821200991675,60
7437,3272.132160492847,931161.6484738062,52176.71864557914,60
9996,5442.816405570072,931247.4299589139,60332.03100316145,60
9352,1640.3389712028288,931253.429767207,67153.34695159481,60
10962,1079.7404360090336,931301.5145747759,42401.84903514046,60
13240,517.700819750281,931312.0623005228,69748.91865932787,60
8764,814.1182794629115,931408.1892644796,77689.97776482766,60
12393,1079.7404360090336,931426.3242581352,42775.34146220612,60
3355,6939.214439708846,931482.8842602199,53963.88710066505,60
2186,6939.214439708846,931737.4347360058,58388.81532706634,60
2102,6939.214439708846,931826.6867883313,38700.84793654587,60
9557,5442.816405570072,931863.3399505744,30215.475070221986,60
10415,1526.2924098784906,931921.6628567666,42742.98249657282,60
5787,4547.623721098905,932051.2622421617,58883.20377124148,60
10586,1640.3388453222326,932270.6470622461,68704.87788102853,60
7990,772.3876030264923,932372.2152355392,65534.29062323697,60
13031,517.7008952786388,932387.056868305,64945.758169215755,60
581,602.4972370499821,932479.9477338736,58640.884690811195,60
5838,1324.2290027865074,932627.8163835449,50590.16117012936,60
309,2307.802957351234,932734.2350880615,40723.518451026495,60
11489,1079.74056188963,932776.748171469,63688.21194797977,60
7394,3272.1324122540395,932859.0501441961,54098.545420408096,60
14330,541.1050437126495,932964.4021105024,49785.01501312378,60
13081,2305.327641308141,932968.5796690021,36563.641470091825,60
3835,7771.830243376004,933120.4934166125,79798.00864512364,60
5503,4547.623721098905,933200.3719003422,83323.69378001058,60
11386,4800.8665280564455,933202.7309385916,66703.54666951227,60
3801,7771.828984570042,933356.0622747424,68801.31119304016,60
5079,7785.998859758548,933398.7686613556,57409.320992233894,60
6898,4547.623721098905,933480.0718934333,73923.08183968552,60
6616,1324.229128667104,933523.479901661,60113.94394892688,60
960,2307.802957351234,933578.661708002,47424.65990889876,60
12545,1079.7404360090336,933688.3580557663,58069.944497350254,60
8842,814.1182794629115,933703.884852187,55864.108560086475,60
4214,7785.998859758548,933765.2274038222,55953.522846564476,60
839,598.8518860416053,933789.8918634842,56090.3165219263,60
3758,7771.828984570042,933835.9097033645,61345.836449172995,60
523,602.4972370499821,933931.9004432792,86623.65386098344,60
1484,598.8518860416053,933953.6653075382,67523.59524299149,60
12068,4800.865898653466,933986.5603406259,76912.97078711586,60
2449,2950.22878939898,934008.453341664,59367.94810741027,60
7789,3272.132160492847,934052.5987867368,74645.9781434745,60
4631,7771.828984570042,934110.1289073792,55492.21440074614,60
48,598.8518860416053,934131.0131537754,88308.7502928377,60
4754,7785.998859758548,934309.7606812497,53749.94814982629,60
9889,1640.3388453222326,934356.9686049055,61838.971765333976,60
13002,2305.327641308141,934502.8594160953,68645.36225348446,60
11844,1079.74056188963,934734.6265824747,51549.38355529362,60
2743,6939.215698514807,934768.970679136,46612.92669564784,60
7962,772.3876030264923,934774.7018547409,62621.85398619339,60
8275,3272.1324122540395,934909.3075168901,55243.71857355055,60
10798,1079.7404360090336,935000.7056277882,60674.30765695055,60
95,2307.802957351234,935060.5232070264,62087.24391177893,60
13164,517.700819750281,935077.8098072745,60463.41596658604,60
495,602.4972370499821,935222.0557292013,59683.493212171394,60
5962,1324.229128667104,935291.3775336103,60210.10602326688,60
2442,2950.22878939898,935296.4142424234,49141.3110624342,60
1550,2307.8033349930224,935313.7291135866,95675.90001417356,60
9041,1640.3388453222326,935342.3352422118,43975.81229811318,60
5892,4547.623343457116,935432.9314896901,63726.6777300127,60
2518,6939.214439708846,935790.74516085,55584.2904809411,60
5846,1324.2290027865074,935957.7045614088,59380.05946682599,60
6440,4547.623343457116,936047.1625893943,48012.213237417294,60
111,2307.802957351234,936124.7033578807,56349.64702742093,60
12773,517.7008952786388,936187.413373027,70744.95495325045,60
1909,6939.214439708846,936371.3193165206,69732.18262423183,60
13594,2305.327641308141,936510.4999028705,58248.77390803721,60
2421,9781.368569146403,936694.9070039926,68223.17282200664,60
10081,1640.3389712028288,936865.3602567159,71187.50924557229,60
5380,7785.998859758548,936948.9545649859,76965.8384295038,60
1290,2307.802957351234,936963.5223003472,41546.628692365695,60
13463,517.700819750281,937023.1626828362,47230.31266558621,60
4656,7785.998859758548,937111.4678912236,61710.150527298836,60
437,602.4972370499821,937284.6273993455,63628.27269144489,60
13460,517.700819750281,937465.5693456272,75467.72201296792,60
5265,7785.998859758548,937806.1321970744,31245.146557018532,60
11369,4800.865898653466,937978.1354786744,61671.20126458058,60
12893,517.700819750281,938133.9869417083,48560.33645752695,60
12638,2305.327641308141,938157.223093835,58673.24671724536,60
2485,2950.229418801961,938320.921351512,51091.85006051266,60
7480,814.1182794629115,938364.1432217524,47608.476824074525,60
9756,1640.3388453222326,938408.0201857694,72505.07898891502,60
2585,6939.214439708846,938424.4046896696,43326.324764316465,60
7411,3272.1324122540395,938500.8287171476,40346.84547224008,60
8253,3272.132160492847,938603.3140399056,73356.92477812713,60
2444,2950.22878939898,938746.8575972122,73366.30056343954,60
4740,7785.998859758548,938851.2430317174,33057.41999497464,60
12915,2305.327641308141,938905.4941037318,54196.073132798214,60
11899,1079.7404360090336,938979.4015687797,40929.93710396875,60
11400,1079.7404360090336,938983.6256707248,41949.544244719196,60
3895,7771.830243376004,939087.7244667445,79516.98364026945,60
6076,1324.229128667104,939094.4958176649,76478.79014953527,60
9151,1640.3389712028288,939213.2449886573,84281.15206681889,60
8123,772.3876030264923,939319.7890108516,60661.66488403166,60
6000,1324.2290027865074,939337.4160450778,54367.774754415856,60
2909,6939.214439708846,939338.2497598394,51899.25170738075,60
13917,517.7008952786388,939376.8502278065,62896.82208251755,60
11480,1079.74056188963,939381.629147377,62803.39364505362,60
6779,4547.623343457116,939404.6523141591,64095.65702739279,60
2850,3422.676164229016,939460.8596968252,63074.19183558199,60
10190,1640.3389712028288,939539.0807575034,89990.24070193489,60
10610,5442.816405570072,939600.6631522153,53670.97985267347,60
491,602.4972370499821,939633.6415752394,89757.16103906615,60
9183,5442.816405570072,939725.2526811084,61524.252633358105,60
4598,7771.828984570042,939763.1192492223,68525.11102047865,60
8066,772.3876030264923,939941.179465194,57298.95172355116,60
11155,4800.865898653466,940190.7164977214,75774.58955942237,60
12252,1090.7787166663138,940408.4045175333,56794.81228011197,60
718,598.8518860416053,940419.2225142093,81629.92558904053,60
14158,541.1050437126495,940421.0489013384,66061.984375071,60
4920,7785.998859758548,940505.5087458047,69947.00795583642,60
10958,1079.7404360090336,940560.0300887481,50640.132527654176,60
9078,1640.3388453222326,940804.6897154282,70414.53198867945,60
5472,1324.229128667104,940950.5966401541,64785.006712128394,60
11871,4800.865898653466,941237.4542975402,34930.068144586025,60
5293,10974.97656427202,941329.4878453789,60223.25264584416,60
2224,2092.9864611806406,941358.7487007168,59234.176526407784,60
4180,7785.998859758548,941411.7647598739,57893.282258656516,61
13188,517.700819750281,941431.9939124937,60600.2791964401,61
2565,2950.229418801961,941444.0003853102,66362.89464907393,61
9208,1640.3389712028288,941500.9326881351,60722.63689601244,61
1834,3422.676164229016,941624.4081996339,68117.99385773313,61
4758,7785.998859758548,941753.0292400616,65863.685520149,61
11271,1079.7404360090336,941766.4962498216,91109.72061180696,61
8682,814.1182794629115,941945.2938937601,78593.07218171374,61
6553,4547.623343457116,942127.2489360922,59539.97466829727,61
13732,541.1050437126495,942247.9686968569,52859.71182759859,61
9580,5442.816405570072,942342.5205652241,46475.33158643562,61
3202,3422.676164229016,942470.1349806797,68895.4417251372,61
9931,1640.3389712028288,942519.2025784426,69201.45525125183,61
7550,814.1182794629115,942803.34860894,66640.9383915521,61
4557,7785.998859758548,942811.1059215796,55583.415339156985,61
13019,517.700819750281,942924.3476298018,70276.02873313274,61
4601,7771.828984570042,943160.1205549121,58757.69825658071,61
3941,7771.830243376004,943424.2021011707,66488.13819781916,61
9455,1640.3388453222326,943459.2012916082,40195.24481606707,61
592,602.4972370499821,943844.4071712662,80962.6456008893,61
9266,5442.816405570072,943965.7462895103,31541.805952548315,61
7988,772.3876030264923,944025.45583309,85602.17104361768,61
9099,5442.816405570072,944107.7620288003,43039.90810003632,61
11038,1079.74056188963,944254.051986499,65890.47087275956,61
3919,7785.998859758548,944264.5048489394,38308.8615857218,61
2942,6939.215698514807,944281.6482592905,61274.11169744233,61
13522,517.7008952786388,944354.9256887943,59095.73265908441,61
2482,2950.229418801961,944364.8254802594,45334.5789022824,61
8850,814.1182794629115,944395.5719307727,69243.58567440564,61
4176,7785.998859758548,944429.2949412584,57927.6243864568,61
3584,3422.676164229016,944633.9222526407,69688.6088827194,61
4780,7785.998859758548,944661.9319862586,84842.55193273068,61
4393,7785.998859758548,944694.5040892602,52033.97571546542,61
8908,3272.132160492847,944776.2279514712,70186.56015999905,61
12716,2305.327641308141,944971.705428471,50980.79627252999,61
12636,2305.327641308141,945044.6821591926,46078.074379726095,61
3819,7771.830243376004,945058.2923588488,87778.94438263871,61
12705,2305.327641308141,945061.7528559244,83699.83010112158,61
6493,1248.298041173591,945100.4617777432,68371.6180021514,61
13779,2305.327641308141,945131.8814833813,31703.352341195954,61
5523,4547.623343457116,945204.8221596244,58166.68002595731,61
5609,1324.229128667104,945225.3215831737,61905.34153501227,61
9473,5442.816405570072,945285.2555042027,57708.115420732065,61
14253,517.7008952786388,945291.8529786812,60883.27458872707,61
3877,7771.830243376004,945368.8282872601,62966.19826626858,61
8705,3272.132160492847,945551.6316685517,78799.06974881032,61
8732,3272.132160492847,945737.9503618006,42225.599759687815,61
14372,2305.327641308141,945766.0155815033,36215.49639353942,61
13181,517.700819750281,945844.8058220198,72385.77993292306,61
3648,7771.830243376004,946228.9127192223,84928.63035998875,61
3439,3422.676164229016,946389.6183197455,45399.408217389704,61
3128,6939.214439708846,946517.1468212631,47470.361720753375,61
8578,814.1182794629115,946552.0851559946,51864.84389163604,61
10421,1526.2924098784906,946665.6848603361,42799.12834679027,61
7022,4547.623343457116,946721.6756895917,26105.119521180604,61
1596,2307.802957351234,946811.3304635012,29222.760381699536,61
6614,1324.229128667104,946823.7378680274,72753.73916231426,61
8468,814.1182794629115,946884.4790220975,77089.69747467304,61
6778,4547.623343457116,946970.067202948,65702.08240535508,61
11918,1079.7404360090336,947152.283505664,35845.02450364297,61
1842,6939.214439708846,947179.7294290641,39977.21768678314,61
1799,2307.802957351234,947299.876488266,53753.94830261555,61
10350,5442.816405570072,947358.6380451722,67913.28933835839,61
7389,3272.132160492847,947874.415211647,53633.3697018667,61
1568,598.8518860416053,948036.9357031037,53204.64855382013,61
10163,5442.816405570072,948170.725223847,50407.83593453157,61
11157,4800.865898653466,948451.298672269,66099.38314208516,61
3668,7771.830243376004,948482.764646171,64552.793724006595,61
3139,3422.676164229016,948533.8329556726,66431.56188161216,61
14159,541.1050437126495,948554.6496100051,63662.13885827233,61
1649,2307.802957351234,948708.0023532729,34066.25148746086,61
9277,5442.816405570072,948800.6354770276,64683.81666755447,61
12544,1079.7404360090336,948811.159940257,50048.85188393882,61
5602,1324.229128667104,948835.1585650314,65976.18810370244,61
4061,7771.830243376004,949149.8040394988,77675.37382722237,61
4217,7771.830243376004,949278.3706677656,71274.17371327904,61
8981,3272.132160492847,949307.3558825527,57324.12332602882,61
10746,5442.816405570072,949320.4291200978,41406.78849086844,61
88,2307.802957351234,949363.6582082431,75732.2293707651,61
4149,7785.998859758548,949380.9984462922,66520.45347263532,61
13712,541.1050437126495,949466.3718422977,69122.78124513365,61
5938,4547.623343457116,949470.9575104134,38713.94390607109,61
4105,7771.828984570042,949799.4136426819,99569.58538582166,61
8397,814.1182794629115,950048.3002169268,57117.93221897955,61
13632,517.700819750281,950335.4951364726,53754.57755077316,61
948,2307.8033349930224,950442.1250726045,40857.88237299082,61
3290,6939.214439708846,950611.2144415643,62837.88712457442,61
9768,1640.3388453222326,950690.781487269,56161.48018217866,61
8274,3272.1324122540395,950705.4154946851,59462.55986495179,61
8979,3272.132160492847,950889.3285976739,52122.82261291331,61
10285,1526.2924098784906,950939.8173551592,74480.02896474126,61
6246,4547.623721098905,951113.5782944902,72557.03648096537,61
5209,7785.999363280933,951258.2555759802,69386.9579947746,61
2431,9781.368569146403,951295.6156098355,61075.584884205186,61
3242,3422.676164229016,951361.8785242869,63942.347076563114,61
12737,517.700819750281,951587.5676338931,63790.888089620625,61
2366,2950.22878939898,951654.8971456543,62701.76164673346,61
5134,7785.998859758548,951941.8244529786,52949.508073125326,61
2341,2950.229418801961,952035.3167161121,61144.408928942124,61
8832,814.1182794629115,952039.0163850614,59423.32814226409,61
5011,7771.828984570042,952078.5994420586,74691.4411861768,61
8280,3272.1324122540395,952169.2529654955,35858.736332328685,61
9712,1640.3388453222326,952277.1859507128,68023.36403067803,61
2415,2950.22878939898,952353.3003090122,74091.95454398922,61
12570,1079.7404360090336,952387.5549119881,59721.83397152598,61
13694,2305.327641308141,952390.6889808464,62323.535950480655,61
9663,1640.3389712028288,952409.7797737895,56893.23056206301,61
4744,7785.998859758548,952459.6205222283,33771.86007593565,61
3295,6939.214439708846,952467.3134741795,58847.562732093116,61
10400,1526.2924098784906,952476.5563819946,63903.373954828356,61
416,602.4972370499821,952525.4199341553,63442.552999012485,61
4950,7785.998859758548,952566.9127910689,44672.78618388003,61
8105,772.3876030264923,952595.8192467403,35446.716175701134,61
10166,5442.816405570072,952666.5120986132,62126.844258956306,61
12976,2305.327641308141,952705.971654325,64966.28497783267,61
4158,7785.998859758548,952858.1718427548,95609.75478866907,61
7118,4547.623343457116,952881.2683052954,52309.921512110435,61
3860,7771.830243376004,952924.4364793247,56646.97189801193,61
2624,2950.22878939898,953013.9391139688,93228.92884179017,61
9326,5442.816405570072,953084.832421632,73849.89714259145,61
1410,2307.802957351234,953089.4664147203,57570.4365812279,61
5702,1324.2290027865074,953263.4743566227,75350.80280885227,61
9733,5442.816405570072,953343.8094728619,51247.12281441687,61
5695,1324.2290027865074,953412.1842235713,61486.497717566075,61
10928,4800.865898653466,953479.8915661033,75670.77266040078,61
12952,517.7008952786388,953589.8864648021,64779.75511528399,61
20,2307.802957351234,953664.2413383748,66062.98612400313,61
8121,772.3876030264923,953819.2231050436,65861.88202595904,61
10832,1079.7404360090336,953928.4589749365,47317.778889283225,61
12993,2305.327641308141,953958.6398261782,47393.902325395626,61
9984,5442.816405570072,954101.6979611092,63536.1641442584,61
2845,3422.676164229016,954343.344540379,40460.32002861197,61
5192,7785.998859758548,954381.1717312713,62249.68719329023,61
1463,2307.802957351234,954383.4269721401,61618.09868292842,61
7723,3272.132160492847,954434.198529671,64470.39227009921,62
10767,1640.3389712028288,954578.3656971549,67541.55211514457,62
10455,5442.816405570072,954649.910528912,61951.78347754288,62
2397,2950.22878939898,954803.9756979874,75712.17179485472,62
3438,3422.676164229016,954886.4888758116,53643.29426518398,62
11221,1079.7404360090336,955023.8688422041,80610.0325696618,62
14364,517.7007819861022,955025.5690128831,77961.95146227653,62
3913,7785.998859758548,955042.8629819669,81881.5252720263,62
7483,814.1182794629115,955298.750460234,64097.494992631,62
7017,4547.623343457116,955325.5806932474,43662.17738236808,62
2434,9781.368569146403,955421.1993263431,63913.43462014219,62
7588,814.1182794629115,955577.4728371804,77119.35788329723,62
9640,5442.816405570072,955619.4564194104,54628.72175997926,62
5765,1324.2290027865074,955797.9999590799,64551.85676091923,62
8807,814.1182794629115,955935.6412703978,49595.738303227845,62
14155,541.1050437126495,955967.3810792058,94057.21502187202,62
1430,2307.8033349930224,956508.4258910294,52253.02858650706,62
7800,814.1182794629115,956851.6556525457,44254.75230195066,62
11490,1079.74056188963,956861.9223681205,54803.24826698149,62
9579,5442.816405570072,956895.3035127282,52151.559429027504,62
12041,1079.7404360090336,957001.5146184133,63585.97758369366,62
12314,1090.7787796066118,957185.9181467972,52374.72714718862,62
14135,541.1050437126495,957222.184567818,32181.658775175627,62
8074,772.3876030264923,957304.2144797419,53684.204692521365,62
3541,6939.214439708846,957375.0541947145,54593.44869062995,62
13279,2305.327641308141,957456.2069750666,49471.04599955281,62
10397,1526.2924098784906,957500.9359189675,62648.76301907698,62
651,2307.802957351234,957533.7729419686,79972.57635212869,62
5662,4547.623343457116,957578.1618098652,64661.893292080094,62
3122,6939.214439708846,957597.1845876075,39697.9798121636,62
3294,6939.214439708846,957607.4334044451,50937.4395890018,62
3327,3422.676164229016,957673.9451113419,72503.22049145165,62
13233,517.700819750281,957778.7243180627,53726.89797725933,62
2282,3422.676164229016,957893.6875634871,59926.161802004855,62
10777,5442.816405570072,957938.849887358,42859.87060497483,62
3821,7771.830243376004,957949.9651152162,96167.04288172186,62
11339,1079.7404360090336,957964.4684599402,113046.55094241504,62
2051,6939.214439708846,957985.297268891,45688.77942853193,62
4841,7785.998859758548,958024.359425912,47733.42690512698,62
7370,814.1182794629115,958042.1829882714,54690.09549410438,62
6879,4547.623343457116,958178.4682679061,80161.51985936925,62
2522,2950.22878939898,958208.1132768691,77836.0740067645,62
6168,1324.229128667104,958219.4413408234,60591.363262753366,62
14169,541.1050437126495,958260.4043904474,67127.87016817389,62
1128,598.8518860416053,958311.2189049472,70559.6976551089,62
350,598.8518860416053,958540.064997439,88674.88428061894,62
3526,6939.215698514807,958557.4482676887,68702.61719978462,62
7464,3272.1324122540395,958643.9886678923,41360.841789661645,62
12767,517.700819750281,958737.5560893668,51346.22336794043,62
9094,5442.816405570072,958835.7915108106,63213.189633019734,62
7619,3272.1324122540395,958869.2800478409,77237.12600683347,62
10527,5442.816405570072,959335.1841733855,51349.05190500678,62
3424,6939.214439708846,959380.6827181207,46683.31057727872,62
9057,1640.3388453222326,959735.1160599681,42039.85793199496,62
13465,517.700819750281,960248.6140496766,47296.95088127053,62
2706,6939.214439708846,960358.5265657743,77595.40459689595,62
8364,3272.132160492847,960371.6177020567,58276.66397062872,62
12647,2305.327641308141,960381.6195163232,55736.8087686309,62
7594,3272.1324122540395,960493.6298128138,51223.913207063255,62
7763,3272.132160492847,960731.378737117,60851.26652783374,62
1918,6939.214439708846,960896.6950523055,52126.72736559177,62
12513,4800.8665280564455,960920.1388181003,64824.79868318469,62
5886,4547.623343457116,961315.835147546,75852.32848182054,62
2101,6939.214439708846,961398.622176047,34719.78578251584,62
9338,5442.816405570072,961575.6571523603,77046.50920394156,62
7402,3272.1324122540395,961584.3860084473,37198.456765106384,62
146,2307.802957351234,961590.0580866787,74382.90710463678,62
1841,6939.214439708846,961680.9031581429,30618.611468666917,62
8073,772.3876030264923,961710.0136640897,74764.76031973776,62
1751,2307.802957351234,961770.6366864955,61453.92301845503,62
13766,517.700819750281,961984.6089284944,60003.06116547804,62
13799,2305.327641308141,962265.2432267815,49593.98830767485,62
7747,814.1182794629115,962384.1557272054,71439.54559074997,62
12966,517.7008952786388,962413.9848011103,63696.01106696576,62
2682,2950.22878939898,962461.7176634357,79569.4478942979,62
10845,1079.7404360090336,962506.6971896549,54238.25043274437,62
9167,5442.816405570072,962602.3050835086,79657.83504385126,62
3704,7771.830243376004,962625.347573053,70971.8557725039,62
1496,598.8518860416053,962854.3371999818,33409.85500536339,62
1457,598.8518860416053,962868.9747871454,51916.59887737533,62
1745,2307.802957351234,963079.4123501938,51721.4917592246,62
9617,1640.3389712028288,963312.2799672842,42698.01934769772,62
6836,4547.623721098905,963346.0298258753,51399.418199332955,62
3323,3422.676164229016,963397.9648013144,61301.74126188482,62
5201,7785.999363280933,963439.5757852201,56653.823856733885,62
5191,7785.998859758548,963445.337728754,49542.14780087497,62
13856,541.1050437126495,963489.4989426144,55158.9351557159,62
13976,2305.327641308141,963603.8718723964,45232.282339885,62
10208,5442.816405570072,963660.5571726501,62716.48017011698,62
8675,814.1182794629115,963911.2289851068,47924.024005089115,62
8129,772.3876030264923,963992.342481693,72681.79347044247,62
2416,2950.22878939898,964144.4047820922,55653.40092243512,62
6729,4547.623343457116,964366.6981469481,63948.89055055193,62
11172,1079.7404360090336,964387.201150245,83759.38195570947,62
2785,6939.214439708846,964585.3240605816,58908.20472716007,62
1193,2307.802957351234,964604.2179674169,59206.63588289098,62
3240,3422.676164229016,964694.0588881915,73109.04849508923,62
8451,3272.1324122540395,964806.6813214896,76991.08083891797,62
13441,2305.327641308141,965110.659152644,39334.569868972234,62
5138,7785.998859758548,965424.1340536799,61368.20603829304,62
6464,4547.623343457116,965450.1839045611,69799.19538982233,62
6627,1324.229128667104,965802.2985701803,77996.3817697226,62
233,598.8518860416053,965993.1778616309,46940.88128118904,62
10098,1640.3388453222326,966036.2350634907,72337.87195853652,62
3806,7771.828984570042,966092.0307965126,66042.9142909668,62
3779,7771.828984570042,966307.8806160287,49146.60379057635,62
13961,517.700819750281,966488.446655188,75345.87088345169,62
10429,1526.2924098784906,966582.9734653233,44145.215073958665,62
5874,4547.623343457116,966817.303742531,50712.44140338362,62
4027,7785.998859758548,966831.6620977147,60225.78377784605,62
2755,6939.215698514807,966860.7797631558,54379.42385746863,62
11021,1079.74056188963,967004.1701254518,59243.05999178551,62
8774,3272.1324122540395,967134.2366678838,51665.17725102576,62
1040,598.8518860416053,967180.2793790845,64822.52432646457,62
2679,2950.22878939898,967293.2633668713,89873.32128303443,62
4447,7785.999363280933,967565.2919533167,91264.48211339564,62
3487,6939.214439708846,967576.2996756709,66422.33277508654,62
13004,2305.327641308141,967581.1180156863,70116.19415696354,62
7381,3272.132160492847,967661.8912527367,56475.27250768512,62
1451,598.8518860416053,967662.0346261649,52425.83706244445,62
8766,814.1182794629115,967765.0203794326,56691.01793349905,62
3218,6939.214439708846,967770.7515550378,35943.03021970487,62
2447,2950.22878939898,967956.5762431442,68404.25126621044,62
11390,4800.8665280564455,967982.6403840436,75933.1843618845,62
9003,1640.3389712028288,968040.1203882225,71903.8489202446,62
12934,2305.327641308141,968181.391540051,53106.112428634515,62
8543,3272.132160492847,968443.7727062894,63745.69005489245,62
1839,3422.676164229016,968471.0038448451,39699.64203207643,62
11017,1079.74056188963,968669.003253896,74880.17857156141,62
13457,517.700819750281,969016.4750160945,73959.86410186462,62
2209,2950.229418801961,969122.9832408145,92307.50295001593,62
4750,7785.998859758548,969163.3699557785,41310.64821721353,62
10272,1526.2924098784906,969214.8753568556,60305.66473160133,62
8508,814.1182794629115,969230.232484931,57634.0466165851,62
10241,5442.816405570072,969433.5227489735,43749.33793147104,62
4772,7785.998859758548,969879.7418435046,72889.96068664738,62
13473,2305.327641308141,970083.1072939249,61146.70848708402,62
4364,7785.998859758548,970114.2296179165,43995.632249806324,62
4716,7785.998859758548,970357.0868417749,54350.1333260249,62
10494,1526.2924098784906,970559.655798396,68740.38756134562,62
3946,7771.830243376004,970622.8885267564,67160.3640909855,62
5211,7785.999363280933,970683.087279002,61444.81853947216,63
12624,517.7008952786388,970813.7587987462,39735.861880583674,63
5821,1324.229128667104,970915.5954530952,67417.3769062167,63
7549,814.1182794629115,971088.7120378923,58232.137246659244,63
450,602.4972370499821,971223.8868798797,78092.18801738023,63
4721,7785.998859758548,971245.5944681804,57863.47370196494,63
7418,814.1182794629115,971258.2345562889,26964.590921398383,63
274,2307.802957351234,971285.4764340864,60132.48961793411,63
